视频标题,视频链接,当前视频所在网页链接
《泉城先锋》许秀军,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749405010281472/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》彭兴明,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749408224871424/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》杜春霞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749455144420352/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》沙树星,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749424624813056/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》王本珍,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749431839130624/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》盛莉,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749461278671872/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》张宗光,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749512256553984/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》张建国,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749503441765376/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》靳海峰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749494227420160/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》刘永海,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749486408778752/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》付倩,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2749464473306112/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》张涛,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750837988606976/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》赵宝胜,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750818901017600/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》腾飞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750821905024000/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》米丰武,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750824410743808/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》秦洁,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750847655445504/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》麻永坤,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750841179472896/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》刘继杰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750845037970432/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》芦继红,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750849832354816/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》史兴顺,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750861274481664/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》邢文泉,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750851909026816/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》肖舒荣,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750854127502336/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》高淑贞,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750858089563136/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》江英茂,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750863433892864/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》王丽,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750868740375552/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
《泉城先锋》刘云香,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2750871169238016/7,https://dyjy.dtdjzx.gov.cn/course/special/subject/7
十八届六中全会精神专题之《中国共产党党内监督条例》解读（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/143/39,https://dyjy.dtdjzx.gov.cn/course/special/subject/39
十八届六中全会精神专题之《中国共产党党内监督条例》解读（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/142/39,https://dyjy.dtdjzx.gov.cn/course/special/subject/39
听老革命讲那过去的事情,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2983075221505024/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
向党说句心里话,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2948988520498176/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之李涛,https://dyjy.dtdjzx.gov.cn/resourcedetailed/343/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之五心环卫,https://dyjy.dtdjzx.gov.cn/resourcedetailed/342/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之马洪秀,https://dyjy.dtdjzx.gov.cn/resourcedetailed/346/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之满利民,https://dyjy.dtdjzx.gov.cn/resourcedetailed/344/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之赵峰、刘春安、刘磊,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2690348883543040/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之邓涛,https://dyjy.dtdjzx.gov.cn/resourcedetailed/345/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
不忘初心之金维 索建民,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2690348007769088/13,https://dyjy.dtdjzx.gov.cn/course/special/subject/13
《身边榜样》滨州市突贡专家徐家俊：坚持为农梦想 勇攀技术高峰,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2647486620468224/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
《身边榜样》宋和平：争当时代先锋 书写为民情怀,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2648609884308480/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
《身边榜样》高波：以党建促发展 带领群众走上致富路,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2502871667278848/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
《身边榜样》王爱芹：情系民生 心系社区,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2513085627958272/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
《身边榜样》刘洪俊：先行先试 带领偏远村庄闯出致富路,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2619358159782912/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
《身边榜样》张秀萍：勇挑村庄重担 巾帼不让须眉,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2647507999622144/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
《身边榜样》耿梅花：棉纺生产车间的钢琴师,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2598124452578304/8,https://dyjy.dtdjzx.gov.cn/course/special/subject/8
六集大型政论专题片《大国外交》第二集：众行致远,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644665379800064/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第三集：中流击水,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634789326013440/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第四集：穿云破雾,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634785898923008/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第五集：东方风来,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634781390488576/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第六集：美美与共,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634777241650176/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第一集：大道之行,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634798157661184/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
十八届六中全会精神专题之《关于新形势下党内政治生活的若干准则》精神解读（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/144/37,https://dyjy.dtdjzx.gov.cn/course/special/subject/37
十八届六中全会精神专题之《关于新形势下党内政治生活的若干准则》精神解读（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/145/37,https://dyjy.dtdjzx.gov.cn/course/special/subject/37
旗帜的力量  潍坊生物医药科技产业园党建工作纪实,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2948991340004352/32,https://dyjy.dtdjzx.gov.cn/course/special/subject/32
习近平新时代中国特色社会主义思想,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2470513075340288/32,https://dyjy.dtdjzx.gov.cn/course/special/subject/32
按十九大新党章建设新时代中国共产党（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467845262476288/31,https://dyjy.dtdjzx.gov.cn/course/special/subject/31
按十九大新党章建设新时代中国共产党（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2467848257799168/31,https://dyjy.dtdjzx.gov.cn/course/special/subject/31
六集大型政论专题片《大国外交》第二集：众行致远,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644665379800064/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第三集：中流击水,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634789326013440/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第四集：穿云破雾,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634785898923008/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第五集：东方风来,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634781390488576/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第六集：美美与共,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634777241650176/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
六集大型政论专题片《大国外交》第一集：大道之行,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634798157661184/43,https://dyjy.dtdjzx.gov.cn/course/special/subject/43
专题片《巡视利剑》第一集：利剑高悬,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2637718840771584/49,https://dyjy.dtdjzx.gov.cn/course/special/subject/49
专题片《巡视利剑》第二集：政治巡视,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2637715697402880/49,https://dyjy.dtdjzx.gov.cn/course/special/subject/49
专题片《巡视利剑》第三集：震慑常在,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2637709382943744/49,https://dyjy.dtdjzx.gov.cn/course/special/subject/49
专题片《巡视利剑》第四集：巡视全覆盖,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2637706636706816/49,https://dyjy.dtdjzx.gov.cn/course/special/subject/49
《抗战岁月》第十六集：山海重光,https://dyjy.dtdjzx.gov.cn/resourcedetailed/277/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第十五集：寒梅傲雪,https://dyjy.dtdjzx.gov.cn/resourcedetailed/276/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第十集：气壮山河,https://dyjy.dtdjzx.gov.cn/resourcedetailed/279/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第十四集：越狱风云,https://dyjy.dtdjzx.gov.cn/resourcedetailed/278/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第十三集：血战崂山,https://dyjy.dtdjzx.gov.cn/resourcedetailed/274/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第十一集：家国命运,https://dyjy.dtdjzx.gov.cn/resourcedetailed/273/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第十二集：劳工血泪,https://dyjy.dtdjzx.gov.cn/resourcedetailed/275/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第九集：投笔从戎（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/268/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第六集：青岛会谈,https://dyjy.dtdjzx.gov.cn/resourcedetailed/272/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第七集：胶东烽火,https://dyjy.dtdjzx.gov.cn/resourcedetailed/266/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第八集：投笔从戎（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/271/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第一集：山海阴云,https://dyjy.dtdjzx.gov.cn/resourcedetailed/265/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第五集：城市之殇,https://dyjy.dtdjzx.gov.cn/resourcedetailed/270/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第四集：孤岛焦土,https://dyjy.dtdjzx.gov.cn/resourcedetailed/280/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第三集：校园火种,https://dyjy.dtdjzx.gov.cn/resourcedetailed/267/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
《抗战岁月》第二集：黄海潮起,https://dyjy.dtdjzx.gov.cn/resourcedetailed/269/54,https://dyjy.dtdjzx.gov.cn/course/special/subject/54
平凡人生——王金鉴先进事迹情景剧（第一幕）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/430/17,https://dyjy.dtdjzx.gov.cn/course/special/subject/17
平凡人生——王金鉴先进事迹情景剧（第二幕 ）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/431/17,https://dyjy.dtdjzx.gov.cn/course/special/subject/17
十八届六中全会精神专题之《关于新形势下党内政治生活的若干准则》精神解读（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/144/37,https://dyjy.dtdjzx.gov.cn/course/special/subject/37
十八届六中全会精神专题之《关于新形势下党内政治生活的若干准则》精神解读（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/145/37,https://dyjy.dtdjzx.gov.cn/course/special/subject/37
《建国前的老党员》第3集：吕发启,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629815703847936/53,https://dyjy.dtdjzx.gov.cn/course/special/subject/53
《建国前的老党员》第4集：任振友,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629813151777792/53,https://dyjy.dtdjzx.gov.cn/course/special/subject/53
《建国前的老党员》第1集：党金泉,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629818049709056/53,https://dyjy.dtdjzx.gov.cn/course/special/subject/53
《建国前的老党员》第2集：樊维云,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2629817119130624/53,https://dyjy.dtdjzx.gov.cn/course/special/subject/53
英雄母亲04,https://dyjy.dtdjzx.gov.cn/resourcedetailed/332/66,https://dyjy.dtdjzx.gov.cn/course/special/subject/66
英雄母亲01,https://dyjy.dtdjzx.gov.cn/resourcedetailed/329/66,https://dyjy.dtdjzx.gov.cn/course/special/subject/66
英雄母亲02,https://dyjy.dtdjzx.gov.cn/resourcedetailed/330/66,https://dyjy.dtdjzx.gov.cn/course/special/subject/66
英雄母亲03,https://dyjy.dtdjzx.gov.cn/resourcedetailed/331/66,https://dyjy.dtdjzx.gov.cn/course/special/subject/66
十八届三中全会精神专题之新型城镇化与深化土地制度改革（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/147/47,https://dyjy.dtdjzx.gov.cn/course/special/subject/47
十八届三中全会精神专题之新型城镇化与深化土地制度改革（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/146/47,https://dyjy.dtdjzx.gov.cn/course/special/subject/47
六集政论专题片《法治中国》第二集：大智立法,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634885020582912/44,https://dyjy.dtdjzx.gov.cn/course/special/subject/44
六集政论专题片《法治中国》第三集：依法行政,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2644660934263808/44,https://dyjy.dtdjzx.gov.cn/course/special/subject/44
六集政论专题片《法治中国》第四集：公正司法（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634882425144320/44,https://dyjy.dtdjzx.gov.cn/course/special/subject/44
六集政论专题片《法治中国》第五集：公正司法（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634879795840000/44,https://dyjy.dtdjzx.gov.cn/course/special/subject/44
六集政论专题片《法治中国》第六集：全民守法,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634872700453888/44,https://dyjy.dtdjzx.gov.cn/course/special/subject/44
六集政论专题片《法治中国》第一集：奉法者强,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2634898081530880/44,https://dyjy.dtdjzx.gov.cn/course/special/subject/44
中国共产党的曲折探索（下）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2480530945541120/74,https://dyjy.dtdjzx.gov.cn/course/special/subject/74
中国共产党的曲折探索（上）,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2480535176414208/74,https://dyjy.dtdjzx.gov.cn/course/special/subject/74
两学一做·榜样丨黑龙江省森工总局沾河林业局瞭望员：朱彩芹,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2438064412705792/16,https://dyjy.dtdjzx.gov.cn/course/special/subject/16
两学一做·榜样丨陕西省富县榆树村第一书记：张文妮,https://dyjy.dtdjzx.gov.cn/resourcedetailed/2437997895107584/16,https://dyjy.dtdjzx.gov.cn/course/special/subject/16
